Game_ID,Genre,Session_Date,Daily_Active_Sessions,Avg_Session_Duration,Levels_Completed,Coins_Earned,Coins_Spent,Ads_Revenue,InApp_Purchase_Revenue,Bug_Reports,Server_Downtime_Min
Game_C,Puzzle,2024-09-26,4343.0,35.0,126.0,1802.0,3303.0,,12192.0,22.0,33.0
Game_B,Puzzle,2024-09-27,,22.0,126.0,3582.0,5834.0,3162.0,12554.0,9.0,43.0
Game_D,Action,2024-09-28,4073.0,20.0,491.0,7445.0,4976.0,7486.0,2267.0,,43.0
Game_D,Puzzle,2024-09-29,3805.0,44.0,,4837.0,,5102.0,5208.0,49.0,26.0
Game_D,,2024-09-30,1721.0,40.0,294.0,9718.0,,16948.0,,39.0,99.0
Game_A,,2024-10-01,4582.0,29.0,115.0,2665.0,8986.0,11418.0,9347.0,13.0,111.0
,Puzzle,2024-10-02,1912.0,27.0,315.0,9651.0,1643.0,2168.0,3506.0,33.0,
Game_A,Action,2024-10-03,4357.0,16.0,431.0,7975.0,955.0,1415.0,,27.0,41.0
Game_B,Racing,2024-10-04,1870.0,38.0,254.0,3552.0,8860.0,11905.0,12198.0,7.0,24.0
Game_A,Puzzle,2024-10-05,1012.0,40.0,107.0,8475.0,2446.0,14432.0,1756.0,15.0,73.0
Game_B,Action,2024-10-06,3655.0,41.0,250.0,3808.0,6615.0,,10850.0,30.0,38.0
,Puzzle,,1497.0,7.0,274.0,6633.0,7810.0,17533.0,10643.0,6.0,109.0
Game_D,,2024-10-08,2756.0,13.0,191.0,7096.0,6680.0,6899.0,7577.0,2.0,
Game_B,Puzzle,2024-10-09,3285.0,57.0,430.0,9823.0,,1838.0,5851.0,28.0,11.0
Game_C,Action,,2117.0,22.0,417.0,3456.0,5880.0,7144.0,,35.0,10.0
Game_B,Racing,2024-10-11,,47.0,133.0,6423.0,6874.0,10888.0,1249.0,38.0,112.0
Game_C,Racing,2024-10-12,,39.0,192.0,5317.0,8945.0,,1208.0,3.0,106.0
Game_A,Action,2024-10-13,2194.0,59.0,401.0,2556.0,8570.0,16935.0,6916.0,,116.0
Game_A,Puzzle,2024-10-14,3004.0,38.0,82.0,3205.0,1820.0,8466.0,10313.0,16.0,2.0
Game_A,Action,,3653.0,45.0,,,7623.0,16095.0,7450.0,48.0,114.0
,Action,2024-10-16,3708.0,18.0,,7805.0,6653.0,12193.0,12828.0,19.0,
Game_A,Action,2024-10-17,2647.0,8.0,207.0,1404.0,7089.0,2320.0,13347.0,13.0,3.0
Game_C,Puzzle,2024-10-18,2590.0,33.0,495.0,,,14264.0,9157.0,45.0,7.0
Game_A,Action,2024-10-19,3896.0,45.0,190.0,3952.0,900.0,13227.0,12687.0,28.0,13.0
Game_B,Puzzle,2024-10-20,,49.0,,9080.0,6542.0,18907.0,9792.0,12.0,
Game_B,Action,2024-10-21,2490.0,54.0,300.0,4118.0,862.0,6234.0,,35.0,87.0
Game_D,Racing,2024-10-22,3675.0,19.0,352.0,,,13070.0,13277.0,44.0,13.0
Game_B,Action,2024-10-23,1142.0,32.0,161.0,7630.0,,7144.0,8436.0,16.0,91.0
Game_C,Action,2024-10-24,2224.0,46.0,193.0,1565.0,584.0,1552.0,,46.0,15.0
Game_A,,2024-10-25,,20.0,,5799.0,2324.0,17865.0,11173.0,49.0,
Game_D,Puzzle,2024-10-26,3761.0,16.0,258.0,8670.0,8999.0,16969.0,14382.0,42.0,63.0
Game_A,Puzzle,2024-10-27,4435.0,56.0,273.0,3868.0,5275.0,1599.0,695.0,,110.0
Game_A,Action,2024-10-28,3526.0,9.0,92.0,9776.0,8368.0,16098.0,,19.0,75.0
Game_C,Racing,2024-10-29,1564.0,38.0,313.0,5327.0,8119.0,15800.0,10166.0,10.0,15.0
Game_B,,2024-10-30,3518.0,46.0,293.0,7413.0,,10356.0,11164.0,41.0,
,,2024-10-31,3431.0,5.0,52.0,8614.0,2871.0,13870.0,14095.0,21.0,18.0
Game_A,Racing,2024-11-01,2715.0,43.0,174.0,,7568.0,13424.0,12821.0,44.0,68.0
Game_D,Puzzle,2024-11-02,3973.0,36.0,317.0,9243.0,3800.0,2982.0,11746.0,7.0,11.0
Game_B,Puzzle,2024-11-03,,30.0,133.0,1537.0,6321.0,19018.0,1774.0,27.0,92.0
Game_D,Racing,2024-11-04,2848.0,,,1540.0,8303.0,8830.0,4209.0,44.0,4.0
Game_B,Racing,2024-11-05,3355.0,52.0,,1814.0,7964.0,3997.0,,40.0,41.0
Game_D,Racing,2024-11-06,3696.0,31.0,108.0,2415.0,1226.0,18070.0,7261.0,29.0,
Game_C,Racing,2024-11-07,2717.0,,,2652.0,7621.0,12606.0,4011.0,32.0,110.0
Game_D,Action,2024-11-08,2390.0,39.0,112.0,5062.0,4812.0,2759.0,4775.0,,71.0
,,2024-11-09,4072.0,,495.0,3356.0,8500.0,8023.0,13409.0,46.0,103.0
Game_C,Puzzle,2024-11-10,2067.0,,,4810.0,5043.0,14892.0,11991.0,35.0,103.0
Game_D,Puzzle,2024-11-11,3786.0,58.0,356.0,1185.0,8514.0,19864.0,2156.0,,93.0
Game_C,Action,2024-11-12,2866.0,43.0,295.0,2551.0,818.0,16409.0,7262.0,19.0,9.0
Game_A,Puzzle,2024-11-13,2121.0,30.0,,8013.0,3975.0,10529.0,,,83.0
Game_C,Puzzle,,4791.0,53.0,335.0,1761.0,5653.0,1114.0,14858.0,24.0,
Game_B,Racing,2024-11-15,2288.0,42.0,,7163.0,4634.0,13149.0,10372.0,,15.0
Game_D,Puzzle,2024-11-16,4871.0,27.0,381.0,8635.0,2102.0,17952.0,10042.0,,104.0
Game_A,Action,2024-11-17,2806.0,26.0,64.0,,2756.0,16701.0,5773.0,18.0,
Game_D,Racing,2024-11-18,3187.0,8.0,387.0,2536.0,,10745.0,9310.0,46.0,
Game_B,Racing,2024-11-19,2504.0,53.0,304.0,7201.0,8032.0,3689.0,1669.0,20.0,
Game_B,,2024-11-20,4308.0,13.0,141.0,4164.0,7866.0,3988.0,8943.0,41.0,22.0
Game_B,Racing,,4021.0,8.0,328.0,3770.0,,4151.0,8673.0,32.0,85.0
Game_C,Racing,2024-11-22,2016.0,11.0,255.0,8399.0,7403.0,12719.0,801.0,2.0,27.0
Game_C,,2024-11-23,1952.0,27.0,143.0,4845.0,2358.0,,11833.0,13.0,109.0
Game_D,Racing,2024-11-24,3951.0,6.0,,4435.0,1602.0,10013.0,2066.0,14.0,44.0
Game_D,Action,2024-11-25,1071.0,53.0,350.0,5710.0,2981.0,7345.0,11856.0,32.0,99.0
Game_A,Action,2024-11-26,2690.0,28.0,367.0,1561.0,2320.0,4574.0,8316.0,,67.0
,Puzzle,2024-11-27,4261.0,44.0,,5717.0,3658.0,8838.0,,21.0,101.0
Game_D,Puzzle,2024-11-28,2291.0,59.0,320.0,8623.0,4184.0,18992.0,,,23.0
Game_C,Racing,2024-11-29,,35.0,,8187.0,7911.0,,,30.0,
Game_B,Racing,2024-11-30,3154.0,51.0,95.0,3180.0,4151.0,14329.0,12351.0,46.0,74.0
Game_D,Action,2024-12-01,4303.0,35.0,113.0,,8207.0,15823.0,7730.0,34.0,39.0
Game_A,Racing,2024-12-02,4113.0,51.0,279.0,4879.0,8961.0,6565.0,9303.0,,45.0
Game_C,Action,2024-12-03,4773.0,44.0,479.0,6153.0,8607.0,5435.0,13859.0,31.0,
Game_D,Action,2024-12-04,1882.0,52.0,489.0,8035.0,7381.0,6650.0,7088.0,11.0,61.0
Game_D,Racing,2024-12-05,1138.0,55.0,298.0,,6720.0,19265.0,2443.0,15.0,109.0
,Action,2024-12-06,3662.0,47.0,295.0,5687.0,5330.0,8436.0,8765.0,7.0,118.0
Game_D,Puzzle,2024-12-07,4754.0,38.0,,,5479.0,4708.0,11565.0,13.0,102.0
Game_C,,2024-12-08,,59.0,124.0,1288.0,7834.0,15451.0,14515.0,17.0,116.0
,Puzzle,2024-12-09,,28.0,206.0,,4275.0,2709.0,,29.0,17.0
,Racing,2024-12-10,2504.0,53.0,272.0,8979.0,1148.0,10953.0,,32.0,
Game_C,Action,2024-12-11,,30.0,239.0,,516.0,2692.0,12250.0,33.0,13.0
Game_C,Racing,2024-12-12,3553.0,20.0,101.0,,8808.0,,5885.0,,110.0
Game_D,Puzzle,2024-12-13,1732.0,51.0,487.0,,6976.0,15322.0,755.0,48.0,81.0
Game_D,Action,,2748.0,,137.0,5335.0,6442.0,10437.0,3610.0,33.0,60.0
Game_C,,2024-12-15,,19.0,362.0,2446.0,,1125.0,,48.0,
,Racing,2024-12-16,1423.0,31.0,388.0,7679.0,3193.0,13944.0,5532.0,6.0,105.0
Game_A,Racing,2024-12-17,4478.0,8.0,115.0,7213.0,,,6761.0,5.0,11.0
Game_A,Puzzle,2024-12-18,2591.0,20.0,,2903.0,4589.0,7092.0,2917.0,5.0,103.0
Game_D,Puzzle,2024-12-19,1389.0,34.0,69.0,8894.0,6759.0,17375.0,2756.0,21.0,26.0
Game_D,Racing,2024-12-20,1341.0,48.0,82.0,3377.0,5558.0,3711.0,3134.0,7.0,5.0
Game_C,Action,,1945.0,,377.0,1847.0,3740.0,10182.0,,36.0,87.0
Game_B,Action,2024-12-22,1613.0,40.0,330.0,8370.0,5442.0,,2391.0,14.0,114.0
Game_D,Puzzle,2024-12-23,1492.0,7.0,95.0,7341.0,4288.0,9182.0,12375.0,25.0,32.0
Game_A,Action,2024-12-24,1191.0,26.0,122.0,2239.0,7453.0,6502.0,14369.0,38.0,108.0
Game_C,,2024-12-25,1498.0,53.0,403.0,6600.0,871.0,,13103.0,2.0,117.0
Game_D,Racing,,1821.0,26.0,362.0,5791.0,7520.0,19882.0,3964.0,9.0,79.0
Game_A,Puzzle,2024-12-27,,54.0,392.0,3365.0,7620.0,3565.0,11183.0,,49.0
Game_A,Puzzle,,2256.0,54.0,182.0,6055.0,6202.0,11789.0,,29.0,11.0
Game_B,,2024-12-29,2968.0,59.0,104.0,,8847.0,6024.0,10467.0,45.0,94.0
,Action,2024-12-30,1226.0,53.0,110.0,1372.0,3161.0,2031.0,12628.0,21.0,56.0
Game_C,,2024-12-31,2394.0,16.0,394.0,8783.0,7680.0,2241.0,7926.0,2.0,100.0
Game_B,Puzzle,2025-01-01,3186.0,59.0,57.0,2949.0,7151.0,2742.0,2470.0,0.0,52.0
Game_B,Racing,2025-01-02,3903.0,25.0,321.0,1244.0,5378.0,6709.0,,32.0,
,Action,2025-01-03,1816.0,8.0,295.0,8795.0,4815.0,15739.0,4453.0,18.0,71.0
Game_C,Puzzle,2025-01-04,,35.0,225.0,6772.0,6658.0,,,35.0,101.0
Game_D,Racing,2025-01-05,4186.0,48.0,,1124.0,,14778.0,6318.0,33.0,2.0
Game_D,Puzzle,2025-01-06,,,366.0,2919.0,6974.0,9160.0,7271.0,30.0,63.0
Game_B,Racing,,2086.0,,320.0,1530.0,1874.0,13375.0,11184.0,42.0,83.0
Game_D,Action,2025-01-08,1103.0,58.0,242.0,8849.0,7893.0,5403.0,13357.0,23.0,57.0
Game_A,Action,2025-01-09,2874.0,57.0,199.0,7929.0,4903.0,5897.0,,11.0,3.0
Game_D,Action,2025-01-10,1870.0,24.0,180.0,5349.0,4046.0,1163.0,5503.0,12.0,
Game_D,Action,2025-01-11,1667.0,,151.0,5756.0,4477.0,4310.0,1148.0,,44.0
Game_A,Puzzle,2025-01-12,3042.0,27.0,359.0,,3911.0,18379.0,,,65.0
Game_B,,2025-01-13,1272.0,,,6156.0,4392.0,15991.0,13126.0,19.0,114.0
Game_A,Action,2025-01-14,2029.0,20.0,,8856.0,7824.0,19261.0,9220.0,40.0,35.0
Game_D,,2025-01-15,4218.0,41.0,,6461.0,8842.0,18732.0,2601.0,47.0,22.0
Game_B,Action,2025-01-16,,25.0,410.0,6302.0,3749.0,3251.0,13923.0,26.0,108.0
Game_D,Puzzle,2025-01-17,2051.0,19.0,,8432.0,611.0,12092.0,14739.0,38.0,18.0
Game_A,Action,2025-01-18,2573.0,,116.0,7189.0,1182.0,7590.0,918.0,,39.0
Game_A,Action,2025-01-19,4190.0,54.0,59.0,,1661.0,8658.0,2852.0,3.0,
,Action,2025-01-20,1292.0,41.0,98.0,8076.0,7900.0,,12201.0,31.0,15.0
Game_C,Racing,2025-01-21,4442.0,17.0,160.0,8614.0,,6247.0,6275.0,44.0,57.0
,,2025-01-22,4315.0,,370.0,5840.0,5926.0,8715.0,8776.0,39.0,106.0
,Racing,2025-01-23,4651.0,34.0,268.0,2629.0,8852.0,4817.0,8191.0,33.0,17.0
,Racing,2025-01-24,4797.0,49.0,,6062.0,,18454.0,10991.0,38.0,35.0
Game_C,,2025-01-25,4289.0,22.0,332.0,1762.0,4161.0,5600.0,2251.0,42.0,23.0
,Racing,,3224.0,18.0,162.0,7905.0,8969.0,10982.0,,16.0,
Game_D,,2025-01-27,4370.0,40.0,182.0,5889.0,7540.0,1994.0,3157.0,23.0,0.0
,,2025-01-28,,40.0,120.0,5839.0,,5731.0,12667.0,28.0,63.0
Game_C,Puzzle,2025-01-29,3105.0,,132.0,4957.0,8030.0,8670.0,6623.0,45.0,61.0
Game_D,Puzzle,2025-01-30,2292.0,56.0,106.0,1557.0,3607.0,18341.0,6024.0,27.0,109.0
Game_D,Puzzle,2025-01-31,1307.0,23.0,425.0,5621.0,802.0,9287.0,2851.0,44.0,35.0
Game_B,Racing,2025-02-01,,49.0,398.0,1839.0,5033.0,,8571.0,46.0,74.0
Game_D,Action,,4359.0,48.0,320.0,9194.0,3273.0,18015.0,11791.0,21.0,17.0
Game_A,Action,2025-02-03,1976.0,11.0,160.0,9348.0,7699.0,12876.0,1789.0,27.0,
Game_D,Action,2025-02-04,4176.0,48.0,,7998.0,4781.0,18081.0,,24.0,
Game_D,Puzzle,2025-02-05,2251.0,57.0,424.0,,5268.0,17415.0,3202.0,,
Game_C,Puzzle,2025-02-06,2270.0,8.0,,2137.0,1500.0,16852.0,9335.0,2.0,97.0
Game_A,Action,,,,207.0,6606.0,2218.0,14490.0,3405.0,12.0,67.0
Game_D,Puzzle,,2517.0,6.0,69.0,,7669.0,6562.0,12759.0,30.0,98.0
Game_D,Action,2025-02-09,3130.0,9.0,470.0,9906.0,7861.0,9740.0,12755.0,12.0,78.0
Game_B,Action,2025-02-10,,59.0,180.0,6434.0,4330.0,3248.0,,,1.0
Game_D,Action,2025-02-11,3299.0,14.0,378.0,7446.0,7654.0,7192.0,3422.0,17.0,119.0
Game_D,Action,2025-02-12,2378.0,,171.0,3654.0,5520.0,10895.0,7154.0,36.0,114.0
Game_B,,,2773.0,46.0,90.0,1990.0,3382.0,7406.0,2521.0,42.0,94.0
,,2025-02-14,4943.0,45.0,216.0,8820.0,1498.0,2156.0,,33.0,72.0
Game_D,Action,2025-02-15,2719.0,17.0,459.0,3160.0,784.0,15318.0,4124.0,,9.0
,Puzzle,2025-02-16,,43.0,179.0,6740.0,2660.0,9535.0,6844.0,,52.0
Game_A,Action,2025-02-17,1795.0,9.0,72.0,5457.0,3565.0,6295.0,8278.0,35.0,88.0
Game_C,Action,,1896.0,14.0,328.0,3063.0,1994.0,13264.0,,49.0,50.0
Game_A,Puzzle,2025-02-19,2961.0,14.0,300.0,,5123.0,7154.0,14095.0,39.0,68.0
Game_A,Puzzle,2025-02-20,1209.0,42.0,,9567.0,,19632.0,11810.0,18.0,
Game_B,Puzzle,2025-02-21,3863.0,31.0,,,,10136.0,636.0,11.0,105.0
Game_D,,2025-02-22,4879.0,55.0,62.0,3667.0,1901.0,14213.0,4725.0,,111.0
Game_B,Racing,2025-02-23,3656.0,25.0,461.0,5919.0,945.0,13072.0,,10.0,101.0
Game_B,Racing,2025-02-24,,12.0,460.0,9609.0,5022.0,11242.0,,47.0,103.0
Game_B,Puzzle,2025-02-25,3507.0,5.0,356.0,8642.0,4267.0,4285.0,12392.0,36.0,65.0
Game_B,Racing,2025-02-26,1967.0,32.0,369.0,9798.0,3051.0,10522.0,13219.0,27.0,81.0
Game_C,Puzzle,,,53.0,101.0,9759.0,6146.0,3003.0,3640.0,34.0,92.0
Game_D,,2025-02-28,4791.0,43.0,258.0,1543.0,4388.0,10979.0,12221.0,43.0,52.0
Game_A,,2025-03-01,3417.0,18.0,,1883.0,5316.0,11438.0,,14.0,116.0
Game_A,Action,2025-03-02,3947.0,25.0,,5798.0,3231.0,15227.0,11074.0,15.0,116.0
,Racing,2025-03-03,4563.0,34.0,,9040.0,,,,44.0,83.0
Game_A,Action,,1922.0,25.0,451.0,,3129.0,8458.0,3105.0,,63.0
Game_D,Racing,2025-03-05,1136.0,53.0,240.0,3068.0,8187.0,19539.0,5504.0,46.0,71.0
Game_A,Action,,1366.0,13.0,100.0,8478.0,1557.0,4479.0,11779.0,2.0,100.0
Game_B,,,3959.0,21.0,,9120.0,,15887.0,14801.0,30.0,48.0
Game_A,Racing,2025-03-08,,9.0,190.0,8820.0,2295.0,1051.0,12219.0,11.0,111.0
Game_D,Action,2025-03-09,4659.0,35.0,217.0,2786.0,5349.0,3159.0,11249.0,7.0,
,Action,2025-03-10,4358.0,56.0,360.0,,8715.0,5390.0,8900.0,24.0,61.0
Game_D,Action,2025-03-11,3519.0,44.0,158.0,9269.0,4650.0,,8004.0,43.0,36.0
,Racing,2025-03-12,2398.0,42.0,256.0,2308.0,7447.0,3112.0,4310.0,,48.0
Game_D,,2025-03-13,3701.0,,476.0,9839.0,6970.0,13752.0,6580.0,,67.0
Game_C,Action,2025-03-14,3796.0,23.0,349.0,9744.0,7679.0,15593.0,7908.0,11.0,32.0
Game_C,Action,2025-03-15,1536.0,40.0,159.0,9473.0,4212.0,,4653.0,20.0,
Game_A,Racing,2025-03-16,4582.0,54.0,245.0,,,2354.0,10699.0,25.0,
Game_D,Racing,,3849.0,37.0,466.0,3776.0,5815.0,6620.0,11555.0,1.0,
Game_A,Action,,2602.0,17.0,,2596.0,5881.0,4754.0,3876.0,,27.0
Game_D,,2025-03-19,,18.0,469.0,,3674.0,17593.0,,45.0,87.0
Game_D,Action,2025-03-20,3967.0,37.0,,4312.0,6887.0,17167.0,8309.0,3.0,3.0
Game_C,Puzzle,2025-03-21,3557.0,,,7156.0,7267.0,1237.0,4300.0,16.0,
Game_C,,2025-03-22,3677.0,,154.0,8919.0,1066.0,9527.0,1537.0,46.0,76.0
Game_B,Puzzle,2025-03-23,4049.0,,59.0,7744.0,5122.0,9075.0,14170.0,47.0,109.0
Game_C,Racing,2025-03-24,2096.0,40.0,,4898.0,4632.0,18960.0,13164.0,4.0,48.0
,Racing,2025-03-25,2305.0,48.0,197.0,3072.0,7495.0,9691.0,10982.0,23.0,10.0
Game_B,Racing,,1915.0,14.0,,,4667.0,10756.0,,48.0,34.0
Game_B,Racing,2025-03-27,4431.0,35.0,413.0,1938.0,3170.0,4540.0,,6.0,38.0
Game_B,Racing,2025-03-28,4081.0,10.0,189.0,9176.0,,10327.0,11630.0,22.0,9.0
Game_B,Racing,,4282.0,,239.0,1761.0,2182.0,11540.0,5010.0,,106.0
Game_A,Racing,2025-03-30,4906.0,11.0,,8254.0,8990.0,8257.0,893.0,16.0,73.0
Game_C,,2025-03-31,1151.0,31.0,143.0,2669.0,1270.0,17533.0,8505.0,11.0,71.0
Game_B,Action,2025-04-01,2028.0,25.0,,8128.0,4354.0,12720.0,4186.0,10.0,68.0
Game_D,Action,2025-04-02,2218.0,32.0,112.0,4862.0,3618.0,2624.0,13516.0,10.0,22.0
Game_C,Puzzle,2025-04-03,2977.0,20.0,389.0,3685.0,2632.0,8661.0,857.0,33.0,33.0
Game_C,Puzzle,2025-04-04,4354.0,50.0,74.0,7634.0,7725.0,,,46.0,
Game_B,Puzzle,2025-04-05,,27.0,317.0,2931.0,1490.0,8529.0,14387.0,36.0,
Game_A,Puzzle,2025-04-06,4184.0,56.0,454.0,8308.0,1210.0,14654.0,1681.0,,15.0
Game_B,Racing,2025-04-07,,24.0,,4939.0,4804.0,,7317.0,28.0,67.0
Game_A,,2025-04-08,2186.0,42.0,60.0,2126.0,5867.0,4947.0,2565.0,47.0,53.0
Game_D,Racing,2025-04-09,,58.0,369.0,7021.0,538.0,8899.0,7371.0,35.0,27.0
Game_C,Action,2025-04-10,1104.0,29.0,,7437.0,1775.0,14372.0,12594.0,26.0,111.0
Game_D,Action,2025-04-11,,32.0,175.0,8039.0,7569.0,5914.0,14379.0,,107.0
Game_A,,2025-04-12,4627.0,,355.0,6373.0,5357.0,,12110.0,21.0,59.0
Game_A,Racing,2025-04-13,4353.0,25.0,,2203.0,1936.0,3263.0,3629.0,1.0,77.0
Game_D,,2025-04-14,2710.0,22.0,138.0,5135.0,2599.0,4815.0,654.0,46.0,75.0
,Racing,2025-04-15,3209.0,51.0,404.0,9711.0,,1577.0,14378.0,35.0,59.0
Game_D,Action,2025-04-16,3398.0,10.0,165.0,8904.0,4751.0,16029.0,12250.0,47.0,84.0
Game_C,,,1433.0,33.0,401.0,3283.0,4525.0,17806.0,10246.0,29.0,111.0
Game_D,Puzzle,2025-04-18,3899.0,,226.0,5558.0,6712.0,3763.0,9178.0,6.0,79.0
Game_C,Action,2025-04-19,1139.0,37.0,63.0,6347.0,3734.0,18613.0,6794.0,11.0,117.0
Game_D,Action,,2494.0,5.0,306.0,8867.0,8162.0,,10074.0,2.0,43.0
Game_A,Action,,4203.0,49.0,258.0,6944.0,8050.0,9945.0,2915.0,16.0,
,Puzzle,2025-04-22,1086.0,7.0,330.0,9674.0,,18071.0,1570.0,40.0,
,Racing,2025-04-23,2711.0,46.0,492.0,3477.0,1153.0,18106.0,2754.0,31.0,119.0
Game_D,Puzzle,2025-04-24,3230.0,25.0,377.0,4093.0,,,8542.0,7.0,
Game_D,Racing,2025-04-25,3415.0,39.0,374.0,9534.0,,,10198.0,22.0,45.0
Game_B,Puzzle,,,45.0,438.0,8207.0,,3712.0,10567.0,37.0,106.0
Game_A,Puzzle,2025-04-27,2269.0,44.0,154.0,,4411.0,18091.0,,29.0,
Game_B,Action,2025-04-28,,7.0,196.0,4535.0,5735.0,16857.0,8307.0,,53.0
,,2025-04-29,2601.0,29.0,328.0,,5299.0,9626.0,7340.0,,70.0
Game_B,Puzzle,2025-04-30,1669.0,49.0,58.0,3913.0,5860.0,,7213.0,,92.0
,Puzzle,2025-05-01,,42.0,167.0,3340.0,8721.0,17867.0,2690.0,14.0,107.0
Game_D,Action,2025-05-02,4449.0,49.0,143.0,6289.0,825.0,15719.0,7764.0,,80.0
Game_A,Action,,1148.0,59.0,483.0,1597.0,4266.0,,9762.0,45.0,
Game_A,Racing,2025-05-04,1984.0,24.0,193.0,9836.0,4611.0,17553.0,8882.0,25.0,69.0
Game_D,Puzzle,,1851.0,,338.0,8145.0,8802.0,18404.0,8831.0,44.0,43.0
,,2025-05-06,2456.0,,435.0,3902.0,7515.0,,13402.0,13.0,83.0
Game_A,Puzzle,2025-05-07,,,63.0,7645.0,7356.0,14156.0,7898.0,2.0,73.0
Game_B,Racing,2025-05-08,4797.0,,306.0,9955.0,606.0,18231.0,12702.0,35.0,
Game_A,Action,2025-05-09,,25.0,395.0,8694.0,2926.0,14785.0,,,11.0
,Puzzle,2025-05-10,3493.0,59.0,235.0,5830.0,,16591.0,3472.0,13.0,96.0
Game_C,Racing,2025-05-11,,52.0,394.0,8546.0,4864.0,15694.0,2014.0,30.0,31.0
Game_D,Action,2025-05-12,4552.0,27.0,449.0,8368.0,3031.0,4346.0,11812.0,,33.0
Game_A,Action,2025-05-13,1883.0,10.0,256.0,3160.0,7310.0,5013.0,,,82.0
Game_D,Racing,2025-05-14,3341.0,55.0,395.0,6878.0,5816.0,1031.0,5219.0,9.0,32.0
Game_C,Puzzle,2025-05-15,2788.0,57.0,480.0,8663.0,5862.0,,12216.0,8.0,63.0
Game_A,,2025-05-16,4214.0,17.0,,,5193.0,11304.0,,,
Game_A,Action,2025-05-17,1249.0,,319.0,3922.0,5768.0,,1845.0,39.0,15.0
Game_D,Puzzle,2025-05-18,3925.0,27.0,270.0,7486.0,2511.0,,12874.0,42.0,49.0
,Puzzle,,1947.0,13.0,201.0,9112.0,925.0,13078.0,2417.0,41.0,113.0
Game_A,Puzzle,2025-05-20,1974.0,21.0,160.0,9771.0,3544.0,3315.0,8141.0,17.0,
Game_D,,2025-05-21,2325.0,6.0,232.0,4804.0,6729.0,1065.0,13069.0,35.0,25.0
Game_C,Racing,2025-05-22,4096.0,23.0,448.0,5878.0,1739.0,,12602.0,35.0,108.0
Game_D,Puzzle,2025-05-23,3836.0,23.0,388.0,3368.0,7066.0,19312.0,13885.0,11.0,53.0
,Action,2025-05-24,1983.0,11.0,121.0,,3891.0,8533.0,9144.0,49.0,43.0
Game_A,Action,2025-05-25,1888.0,58.0,467.0,,4713.0,15204.0,12834.0,39.0,104.0
Game_B,Racing,,3937.0,46.0,435.0,6608.0,4497.0,16317.0,,,36.0
Game_C,Puzzle,2025-05-27,4972.0,,332.0,7635.0,3506.0,16457.0,11859.0,17.0,8.0
Game_B,,2025-05-28,3117.0,24.0,123.0,7395.0,7525.0,17968.0,2578.0,6.0,93.0
Game_B,Racing,2025-05-29,3672.0,13.0,404.0,7101.0,3539.0,6244.0,11273.0,30.0,12.0
,Racing,2025-05-30,1874.0,,264.0,6531.0,7058.0,9154.0,2564.0,0.0,111.0
,Action,2025-05-31,4183.0,31.0,377.0,5970.0,1684.0,19132.0,,30.0,59.0
Game_B,,2025-06-01,4435.0,51.0,72.0,7344.0,3084.0,19588.0,6279.0,12.0,105.0
Game_D,Racing,2025-06-02,2326.0,6.0,117.0,9408.0,8602.0,12822.0,,28.0,79.0
Game_B,Puzzle,2025-06-03,1470.0,40.0,447.0,1375.0,7616.0,2892.0,13179.0,,109.0
Game_D,Action,2025-06-04,,23.0,496.0,8887.0,4883.0,8018.0,,28.0,1.0
Game_C,Action,2025-06-05,1090.0,21.0,422.0,2609.0,4436.0,,853.0,,94.0
Game_B,Puzzle,2025-06-06,1529.0,9.0,411.0,3939.0,2199.0,1973.0,13092.0,14.0,59.0
Game_C,Action,,1660.0,43.0,142.0,5062.0,,11834.0,6218.0,20.0,56.0
Game_B,Puzzle,2025-06-08,1738.0,22.0,370.0,2613.0,635.0,7615.0,,18.0,114.0
Game_C,Puzzle,2025-06-09,3773.0,57.0,373.0,7578.0,2525.0,5329.0,4136.0,27.0,42.0
,,2025-06-10,1871.0,58.0,433.0,8851.0,4035.0,,10255.0,3.0,18.0
Game_B,,,2686.0,11.0,112.0,4679.0,,8329.0,14400.0,44.0,10.0
Game_B,Racing,2025-06-12,1191.0,,,8540.0,5867.0,7444.0,6544.0,12.0,77.0
Game_B,,2025-06-13,2986.0,43.0,274.0,8074.0,3390.0,17385.0,1211.0,14.0,46.0
Game_A,Puzzle,,,40.0,418.0,4996.0,3257.0,12406.0,14206.0,47.0,88.0
Game_D,Puzzle,2025-06-15,4313.0,44.0,395.0,5786.0,4273.0,7843.0,12194.0,38.0,62.0
Game_A,Racing,2025-06-16,3185.0,49.0,386.0,6695.0,7152.0,6972.0,11424.0,31.0,6.0
Game_A,Action,2025-06-17,1344.0,8.0,,7998.0,2028.0,16295.0,13573.0,2.0,78.0
Game_C,Puzzle,2025-06-18,4251.0,42.0,264.0,3366.0,5071.0,,9548.0,29.0,93.0
Game_B,Action,,2008.0,29.0,241.0,7764.0,5549.0,11931.0,4772.0,19.0,30.0
Game_D,Action,2025-06-20,4783.0,9.0,209.0,9976.0,1348.0,8702.0,,1.0,87.0
,Puzzle,2025-06-21,3550.0,34.0,421.0,2614.0,4627.0,15136.0,,49.0,54.0
Game_A,Puzzle,2025-06-22,1202.0,16.0,256.0,5555.0,7851.0,3599.0,11184.0,24.0,24.0
Game_B,Action,2025-06-23,1572.0,8.0,318.0,3416.0,6366.0,3235.0,,,71.0
